person,model
http://xmlns.com/foaf/0.1/person_523,Dodge
http://xmlns.com/foaf/0.1/person_523,Chevrolet
http://xmlns.com/foaf/0.1/person_988,Pontiac
http://xmlns.com/foaf/0.1/person_988,Honda
http://example.org/person_131,Lamborghini
http://xmlns.com/foaf/0.1/person_674,Toyota
http://xmlns.com/foaf/0.1/person_674,Mazda
http://example.org/person_280,Lexus
http://example.org/person_280,Ford
http://example.org/person_250,Mercury
http://example.org/person_250,Pontiac
http://xmlns.com/foaf/0.1/person_414,Isuzu
http://example.org/person_733,GMC
http://example.org/person_216,Subaru
http://xmlns.com/foaf/0.1/person_497,Nissan
http://example.org/person_721,Mitsubishi
http://example.org/person_721,Bentley
http://example.org/person_314,GMC
http://example.org/person_314,Audi
http://xmlns.com/foaf/0.1/person_962,Suzuki
http://xmlns.com/foaf/0.1/person_962,Nissan
http://example.org/person_341,Lexus
http://example.org/person_341,Ford
http://xmlns.com/foaf/0.1/person_597,Mercury
http://example.org/person_915,Volkswagen
http://example.org/person_915,Dodge
http://xmlns.com/foaf/0.1/person_121,Chrysler
http://xmlns.com/foaf/0.1/person_121,Lincoln
http://xmlns.com/foaf/0.1/person_570,Honda
http://xmlns.com/foaf/0.1/person_469,Mitsubishi
http://example.org/person_697,Chevrolet
http://example.org/person_697,Dodge
http://xmlns.com/foaf/0.1/person_461,Infiniti
http://xmlns.com/foaf/0.1/person_461,Kia
http://example.org/person_241,Hyundai
http://example.org/person_241,Suzuki
http://xmlns.com/foaf/0.1/person_314,GMC
http://xmlns.com/foaf/0.1/person_314,Audi
http://xmlns.com/foaf/0.1/person_616,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_787,Lincoln
http://xmlns.com/foaf/0.1/person_787,Chevrolet
http://xmlns.com/foaf/0.1/person_678,Hyundai
http://xmlns.com/foaf/0.1/person_539,Hyundai
http://xmlns.com/foaf/0.1/person_539,Jaguar
http://example.org/person_748,Cadillac
http://xmlns.com/foaf/0.1/person_580,Audi
http://example.org/person_706,Mazda
http://example.org/person_329,Cadillac
http://example.org/person_329,Ford
http://example.org/person_804,Acura
http://example.org/person_356,BMW
http://xmlns.com/foaf/0.1/person_381,Volvo
http://example.org/person_809,Ford
http://example.org/person_809,Lincoln
http://xmlns.com/foaf/0.1/person_652,Volvo
http://xmlns.com/foaf/0.1/person_551,Mazda
http://xmlns.com/foaf/0.1/person_551,Porsche
http://example.org/person_147,Toyota
http://example.org/person_907,GMC
http://example.org/person_907,Lincoln
http://example.org/person_380,Mazda
http://example.org/person_380,Lincoln
http://xmlns.com/foaf/0.1/person_516,Buick
http://xmlns.com/foaf/0.1/person_137,Cadillac
http://xmlns.com/foaf/0.1/person_407,Pontiac
http://xmlns.com/foaf/0.1/person_407,Chevrolet
http://example.org/person_731,Chevrolet
http://xmlns.com/foaf/0.1/person_767,Dodge
http://example.org/person_724,Suzuki
http://example.org/person_724,Land Rover
http://xmlns.com/foaf/0.1/person_960,Lexus
http://xmlns.com/foaf/0.1/person_960,Lamborghini
http://example.org/person_317,Chevrolet
http://example.org/person_822,Subaru
http://example.org/person_637,Cadillac
http://example.org/person_525,Dodge
http://example.org/person_525,Ford
http://example.org/person_138,BMW
http://xmlns.com/foaf/0.1/person_741,Lexus
http://example.org/person_257,Honda
http://xmlns.com/foaf/0.1/person_632,Land Rover
http://xmlns.com/foaf/0.1/person_92,Mazda
http://xmlns.com/foaf/0.1/person_92,Chevrolet
http://xmlns.com/foaf/0.1/person_928,Toyota
http://xmlns.com/foaf/0.1/person_928,Hyundai
http://example.org/person_934,Cadillac
http://xmlns.com/foaf/0.1/person_41,Jeep
http://xmlns.com/foaf/0.1/person_41,Lincoln
http://example.org/person_121,Lincoln
http://example.org/person_121,Chrysler
http://example.org/person_898,Ford
http://example.org/person_898,Mazda
http://example.org/person_248,Mazda
http://example.org/person_554,Bugatti
http://example.org/person_554,Nissan
http://example.org/person_625,Pontiac
http://example.org/person_625,Honda
http://example.org/person_996,Porsche
http://example.org/person_206,Dodge
http://example.org/person_206,Cadillac
http://xmlns.com/foaf/0.1/person_532,Buick
http://example.org/person_589,Chevrolet
http://xmlns.com/foaf/0.1/person_874,Audi
http://xmlns.com/foaf/0.1/person_874,Lincoln
http://xmlns.com/foaf/0.1/person_168,BMW
http://xmlns.com/foaf/0.1/person_168,Nissan
http://example.org/person_85,Chevrolet
http://xmlns.com/foaf/0.1/person_131,Lamborghini
http://xmlns.com/foaf/0.1/person_72,Mazda
http://xmlns.com/foaf/0.1/person_72,Mazda
http://xmlns.com/foaf/0.1/person_757,Lexus
http://example.org/person_861,Ford
http://xmlns.com/foaf/0.1/person_934,Cadillac
http://example.org/person_454,Mercedes-Benz
http://example.org/person_24,Acura
http://xmlns.com/foaf/0.1/person_138,BMW
http://example.org/person_552,Subaru
http://example.org/person_552,Lexus
http://xmlns.com/foaf/0.1/person_181,Chevrolet
http://xmlns.com/foaf/0.1/person_901,BMW
http://example.org/person_922,BMW
http://example.org/person_162,Chrysler
http://example.org/person_162,Mitsubishi
http://xmlns.com/foaf/0.1/person_105,Mitsubishi
http://xmlns.com/foaf/0.1/person_105,Land Rover
http://example.org/person_197,Plymouth
http://example.org/person_197,Hyundai
http://xmlns.com/foaf/0.1/person_734,Dodge
http://example.org/person_787,Lincoln
http://example.org/person_787,Chevrolet
http://xmlns.com/foaf/0.1/person_625,Pontiac
http://xmlns.com/foaf/0.1/person_625,Honda
http://xmlns.com/foaf/0.1/person_68,Infiniti
http://xmlns.com/foaf/0.1/person_68,Chevrolet
http://xmlns.com/foaf/0.1/person_932,Pontiac
http://xmlns.com/foaf/0.1/person_716,Ford
http://example.org/person_738,Mitsubishi
http://example.org/person_160,Dodge
http://example.org/person_160,Jeep
http://xmlns.com/foaf/0.1/person_999,Mazda
http://example.org/person_920,BMW
http://example.org/person_652,Volvo
http://xmlns.com/foaf/0.1/person_194,Lincoln
http://xmlns.com/foaf/0.1/person_395,Dodge
http://xmlns.com/foaf/0.1/person_395,Mazda
http://example.org/person_750,Chrysler
http://xmlns.com/foaf/0.1/person_428,Honda
http://xmlns.com/foaf/0.1/person_428,Buick
http://example.org/person_343,Lexus
http://example.org/person_343,Lamborghini
http://example.org/person_272,Mitsubishi
http://example.org/person_272,Ford
http://example.org/person_370,Ford
http://example.org/person_336,Lincoln
http://example.org/person_336,Subaru
http://xmlns.com/foaf/0.1/person_867,Dodge
http://xmlns.com/foaf/0.1/person_867,Subaru
http://xmlns.com/foaf/0.1/person_109,Lincoln
http://xmlns.com/foaf/0.1/person_109,Lexus
http://xmlns.com/foaf/0.1/person_958,Ford
http://xmlns.com/foaf/0.1/person_849,Chevrolet
http://xmlns.com/foaf/0.1/person_154,Toyota
http://xmlns.com/foaf/0.1/person_788,GMC
http://example.org/person_270,Dodge
http://example.org/person_270,Ford
http://xmlns.com/foaf/0.1/person_343,Lexus
http://xmlns.com/foaf/0.1/person_343,Lamborghini
http://example.org/person_711,Mazda
http://example.org/person_711,Hyundai
http://example.org/person_263,Chrysler
http://xmlns.com/foaf/0.1/person_755,Dodge
http://xmlns.com/foaf/0.1/person_755,Toyota
http://example.org/person_331,Chevrolet
http://example.org/person_331,Pontiac
http://xmlns.com/foaf/0.1/person_725,Honda
http://xmlns.com/foaf/0.1/person_386,Land Rover
http://xmlns.com/foaf/0.1/person_290,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_290,Suzuki
http://xmlns.com/foaf/0.1/person_214,MINI
http://xmlns.com/foaf/0.1/person_214,Chevrolet
http://example.org/person_909,Hyundai
http://example.org/person_909,Acura
http://example.org/person_826,Chevrolet
http://xmlns.com/foaf/0.1/person_356,BMW
http://xmlns.com/foaf/0.1/person_272,Mitsubishi
http://xmlns.com/foaf/0.1/person_272,Ford
http://xmlns.com/foaf/0.1/person_565,Eagle
http://xmlns.com/foaf/0.1/person_565,Buick
http://example.org/person_888,Maserati
http://example.org/person_888,Dodge
http://xmlns.com/foaf/0.1/person_456,BMW
http://xmlns.com/foaf/0.1/person_456,BMW
http://xmlns.com/foaf/0.1/person_305,Mercury
http://example.org/person_55,Mitsubishi
http://xmlns.com/foaf/0.1/person_997,GMC
http://xmlns.com/foaf/0.1/person_997,Chevrolet
http://xmlns.com/foaf/0.1/person_9,Audi
http://xmlns.com/foaf/0.1/person_279,Toyota
http://xmlns.com/foaf/0.1/person_761,Volvo
http://xmlns.com/foaf/0.1/person_430,Porsche
http://example.org/person_726,Volvo
http://xmlns.com/foaf/0.1/person_246,Mazda
http://example.org/person_319,Mitsubishi
http://example.org/person_753,Volvo
http://example.org/person_824,Oldsmobile
http://xmlns.com/foaf/0.1/person_967,Chevrolet
http://xmlns.com/foaf/0.1/person_520,Mazda
http://xmlns.com/foaf/0.1/person_140,Mitsubishi
http://example.org/person_346,Mitsubishi
http://example.org/person_346,Infiniti
http://xmlns.com/foaf/0.1/person_858,Chrysler
http://xmlns.com/foaf/0.1/person_858,Chevrolet
http://example.org/person_817,Porsche
http://example.org/person_817,Chevrolet
http://example.org/person_444,BMW
http://example.org/person_137,Cadillac
http://xmlns.com/foaf/0.1/person_220,Cadillac
http://xmlns.com/foaf/0.1/person_220,Land Rover
http://example.org/person_659,Volkswagen
http://example.org/person_437,Pontiac
http://example.org/person_547,Ford
http://example.org/person_547,Nissan
http://xmlns.com/foaf/0.1/person_111,Lexus
http://xmlns.com/foaf/0.1/person_111,Chevrolet
http://xmlns.com/foaf/0.1/person_646,Lincoln
http://xmlns.com/foaf/0.1/person_646,Lexus
http://example.org/person_279,Toyota
http://example.org/person_461,Kia
http://example.org/person_461,Infiniti
http://example.org/person_43,Mitsubishi
http://xmlns.com/foaf/0.1/person_218,Dodge
http://xmlns.com/foaf/0.1/person_218,BMW
http://xmlns.com/foaf/0.1/person_835,GMC
http://xmlns.com/foaf/0.1/person_835,Subaru
http://xmlns.com/foaf/0.1/person_462,Porsche
http://xmlns.com/foaf/0.1/person_462,Nissan
http://example.org/person_31,Chevrolet
http://example.org/person_31,Porsche
http://xmlns.com/foaf/0.1/person_569,Kia
http://xmlns.com/foaf/0.1/person_894,Chevrolet
http://xmlns.com/foaf/0.1/person_894,Ford
http://example.org/person_510,Mitsubishi
http://example.org/person_510,Mitsubishi
http://example.org/person_812,Jaguar
http://example.org/person_812,Porsche
http://xmlns.com/foaf/0.1/person_500,Ford
http://xmlns.com/foaf/0.1/person_500,Bugatti
http://example.org/person_128,Subaru
http://example.org/person_128,Toyota
http://xmlns.com/foaf/0.1/person_55,Mitsubishi
http://example.org/person_642,Ford
http://xmlns.com/foaf/0.1/person_920,BMW
http://xmlns.com/foaf/0.1/person_694,Volvo
http://xmlns.com/foaf/0.1/person_694,Dodge
http://example.org/person_143,Jeep
http://example.org/person_143,Kia
http://xmlns.com/foaf/0.1/person_291,Ford
http://xmlns.com/foaf/0.1/person_291,Volvo
http://example.org/person_745,Honda
http://example.org/person_745,Pontiac
http://xmlns.com/foaf/0.1/person_704,Chevrolet
http://xmlns.com/foaf/0.1/person_704,Chevrolet
http://example.org/person_647,Chevrolet
http://example.org/person_647,Buick
http://xmlns.com/foaf/0.1/person_434,Mazda
http://xmlns.com/foaf/0.1/person_434,Honda
http://example.org/person_228,Lincoln
http://example.org/person_228,Maserati
http://xmlns.com/foaf/0.1/person_871,Pontiac
http://example.org/person_988,Pontiac
http://example.org/person_988,Honda
http://xmlns.com/foaf/0.1/person_26,Lincoln
http://xmlns.com/foaf/0.1/person_182,Ford
http://xmlns.com/foaf/0.1/person_902,Suzuki
http://xmlns.com/foaf/0.1/person_983,Kia
http://xmlns.com/foaf/0.1/person_983,Jeep
http://example.org/person_19,Dodge
http://example.org/person_924,Mitsubishi
http://example.org/person_924,Buick
http://xmlns.com/foaf/0.1/person_277,Isuzu
http://xmlns.com/foaf/0.1/person_277,Dodge
http://xmlns.com/foaf/0.1/person_69,Isuzu
http://xmlns.com/foaf/0.1/person_69,Isuzu
http://xmlns.com/foaf/0.1/person_240,Mazda
http://xmlns.com/foaf/0.1/person_240,Buick
http://example.org/person_951,Nissan
http://example.org/person_574,Cadillac
http://example.org/person_574,Dodge
http://xmlns.com/foaf/0.1/person_702,Hyundai
http://xmlns.com/foaf/0.1/person_702,Infiniti
http://example.org/person_633,Chevrolet
http://example.org/person_226,Maserati
http://example.org/person_660,Lotus
http://example.org/person_660,Chevrolet
http://xmlns.com/foaf/0.1/person_36,Jaguar
http://xmlns.com/foaf/0.1/person_36,Chevrolet
http://example.org/person_253,Subaru
http://example.org/person_253,Toyota
http://example.org/person_496,Oldsmobile
http://example.org/person_699,Mitsubishi
http://example.org/person_699,Subaru
http://xmlns.com/foaf/0.1/person_851,Dodge
http://xmlns.com/foaf/0.1/person_851,Suzuki
http://xmlns.com/foaf/0.1/person_472,Chevrolet
http://example.org/person_14,Honda
http://example.org/person_942,Dodge
http://example.org/person_942,Jeep
http://xmlns.com/foaf/0.1/person_321,Pontiac
http://xmlns.com/foaf/0.1/person_321,Chevrolet
http://xmlns.com/foaf/0.1/person_479,Lexus
http://xmlns.com/foaf/0.1/person_479,Kia
http://example.org/person_182,Ford
http://xmlns.com/foaf/0.1/person_929,Mitsubishi
http://xmlns.com/foaf/0.1/person_219,Infiniti
http://xmlns.com/foaf/0.1/person_219,Mazda
http://example.org/person_772,Mitsubishi
http://example.org/person_562,Nissan
http://example.org/person_562,Buick
http://example.org/person_377,GMC
http://example.org/person_377,Toyota
http://example.org/person_365,Mitsubishi
http://xmlns.com/foaf/0.1/person_319,Mitsubishi
http://example.org/person_392,Maserati
http://example.org/person_392,Nissan
http://example.org/person_694,Dodge
http://example.org/person_694,Volvo
http://xmlns.com/foaf/0.1/person_344,Mitsubishi
http://xmlns.com/foaf/0.1/person_344,Suzuki
http://example.org/person_3,Chevrolet
http://example.org/person_3,Land Rover
http://xmlns.com/foaf/0.1/person_695,Infiniti
http://example.org/person_709,GMC
http://xmlns.com/foaf/0.1/person_267,Ford
http://xmlns.com/foaf/0.1/person_267,Ford
http://xmlns.com/foaf/0.1/person_662,Chevrolet
http://xmlns.com/foaf/0.1/person_976,Volkswagen
http://xmlns.com/foaf/0.1/person_976,Jaguar
http://example.org/person_292,Volvo
http://example.org/person_292,Chevrolet
http://example.org/person_390,Chevrolet
http://example.org/person_390,Chevrolet
http://xmlns.com/foaf/0.1/person_402,Rambler
http://xmlns.com/foaf/0.1/person_234,Mazda
http://xmlns.com/foaf/0.1/person_234,Ford
http://xmlns.com/foaf/0.1/person_376,Honda
http://example.org/person_326,Chevrolet
http://example.org/person_831,Chevrolet
http://example.org/person_831,Bentley
http://example.org/person_760,Jeep
http://example.org/person_353,Mitsubishi
http://example.org/person_424,Pontiac
http://example.org/person_424,Cadillac
http://xmlns.com/foaf/0.1/person_950,Toyota
http://xmlns.com/foaf/0.1/person_950,Ford
http://xmlns.com/foaf/0.1/person_585,Jaguar
http://example.org/person_451,Honda
http://xmlns.com/foaf/0.1/person_841,Hyundai
http://xmlns.com/foaf/0.1/person_841,Volkswagen
http://xmlns.com/foaf/0.1/person_325,Chevrolet
http://xmlns.com/foaf/0.1/person_325,Jeep
http://xmlns.com/foaf/0.1/person_557,Audi
http://xmlns.com/foaf/0.1/person_557,Subaru
http://xmlns.com/foaf/0.1/person_591,Pontiac
http://xmlns.com/foaf/0.1/person_591,Volvo
http://xmlns.com/foaf/0.1/person_495,Lincoln
http://xmlns.com/foaf/0.1/person_919,Toyota
http://xmlns.com/foaf/0.1/person_3,Chevrolet
http://xmlns.com/foaf/0.1/person_3,Land Rover
http://xmlns.com/foaf/0.1/person_348,Mercedes-Benz
http://xmlns.com/foaf/0.1/person_348,Chevrolet
http://xmlns.com/foaf/0.1/person_247,Lincoln
http://xmlns.com/foaf/0.1/person_604,GMC
http://xmlns.com/foaf/0.1/person_604,Toyota
http://example.org/person_502,Toyota
http://xmlns.com/foaf/0.1/person_699,Mitsubishi
http://xmlns.com/foaf/0.1/person_699,Subaru
http://xmlns.com/foaf/0.1/person_598,Toyota
http://xmlns.com/foaf/0.1/person_598,Ford
http://xmlns.com/foaf/0.1/person_666,Dodge
http://xmlns.com/foaf/0.1/person_666,GMC
http://xmlns.com/foaf/0.1/person_527,Buick
http://xmlns.com/foaf/0.1/person_527,Suzuki
http://example.org/person_97,Dodge
http://xmlns.com/foaf/0.1/person_418,Chevrolet
http://xmlns.com/foaf/0.1/person_418,Chevrolet
http://example.org/person_846,Chevrolet
http://example.org/person_816,Hyundai
http://example.org/person_816,Kia
http://example.org/person_439,Maybach
http://example.org/person_549,Infiniti
http://example.org/person_549,Cadillac
http://example.org/person_873,Honda
http://example.org/person_873,Lexus
http://example.org/person_368,Pontiac
http://example.org/person_368,Cadillac
http://example.org/person_466,Acura
http://xmlns.com/foaf/0.1/person_640,Chrysler
http://example.org/person_919,Toyota
http://example.org/person_159,Buick
http://example.org/person_159,Toyota
http://example.org/person_45,Volkswagen
http://example.org/person_33,Chrysler
http://xmlns.com/foaf/0.1/person_125,Toyota
http://xmlns.com/foaf/0.1/person_125,Chevrolet
http://xmlns.com/foaf/0.1/person_971,Infiniti
http://example.org/person_60,BMW
http://xmlns.com/foaf/0.1/person_537,GMC
http://xmlns.com/foaf/0.1/person_56,Lincoln
http://xmlns.com/foaf/0.1/person_56,Lamborghini
http://xmlns.com/foaf/0.1/person_679,Cadillac
